node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
277,21.3333,26.6667,0.5,-0.0301688,-0.0367778,-2.24574,-0.414677,-0.482293,-5.61357,-1.34618,-1.38768,-9.16189,-2.75556,-2.62318,-12.2887,-4.56305,-4.1465,-14.9925
279,21.3333,29.3333,0.5,-0.0335194,-0.0424076,-2.11676,-0.428584,-0.49931,-5.37476,-1.38011,-1.42748,-8.76715,-2.82377,-2.70217,-11.7065,-4.68035,-4.28171,-14.2167
281,21.3333,32.0,0.5,-0.0320223,-0.0381245,-1.97278,-0.429954,-0.496193,-5.12361,-1.39193,-1.43727,-8.3581,-2.86197,-2.74326,-11.098,-4.76181,-4.37359,-13.3978
283,21.3333,34.6667,0.5,-0.0415496,-0.0400677,-1.78569,-0.457074,-0.50825,-4.80212,-1.44717,-1.47573,-7.85638,-2.96606,-2.83275,-10.3751,-4.9354,-4.53859,-12.4482
285,21.3333,37.3333,0.5,-0.0542505,-0.0351209,-1.52468,-0.50567,-0.514973,-4.33724,-1.55691,-1.52345,-7.14724,-3.17087,-2.96321,-9.38574,-5.26692,-4.79099,-11.1858
287,21.3333,40.0,0.5,-0.0628338,-0.0532885,-1.22312,-0.557669,-0.573196,-3.79415,-1.68759,-1.65939,-6.33091,-3.42135,-3.2291,-8.26926,-5.67336,-5.23387,-9.79024
289,24.0,2.66667,0.5,-0.0376744,-0.0640385,-1.07681,-0.323872,-0.464002,-3.89234,-1.05446,-1.25031,-7.04252,-2.18672,-2.3198,-9.91933,-3.64883,-3.62954,-12.4232
290,24.0,0.0,0.5,-0.0429755,-0.0517407,-0.840352,-0.322928,-0.431281,-3.49979,-1.0376,-1.19273,-6.52222,-2.15118,-2.23784,-9.30188,-3.59229,-3.52138,-11.7182
293,24.0,5.33333,0.5,-0.0305494,-0.0752737,-1.35816,-0.32726,-0.499526,-4.37286,-1.0844,-1.31861,-7.69533,-2.25039,-2.42273,-10.7123,-3.75215,-3.77088,-13.3432
295,24.0,8.0,0.5,-0.0214501,-0.0840621,-1.69444,-0.332025,-0.539064,-4.96193,-1.12585,-1.40586,-8.51201,-2.34095,-2.56568,-11.7224,-3.90173,-3.97829,-14.5285
297,24.0,10.6667,0.5,-0.0173842,-0.0904954,-2.00102,-0.342406,-0.568055,-5.48812,-1.16949,-1.47026,-9.23605,-2.42854,-2.67063,-12.6127,-4.0415,-4.12886,-15.5669
299,24.0,13.3333,0.5,-0.0150072,-0.086267,-2.21659,-0.347785,-0.564411,-5.83471,-1.19335,-1.47211,-9.70223,-2.47815,-2.6791,-13.1783,-4.12293,-4.14522,-16.2213
301,24.0,16.0,0.5,-0.0148742,-0.0754907,-2.34453,-0.353412,-0.542552,-6.01276,-1.21113,-1.44067,-9.92813,-2.51418,-2.63822,-13.4435,-4.18294,-4.09513,-16.5229
303,24.0,18.6667,0.5,-0.0176763,-0.0607298,-2.38112,-0.364559,-0.513348,-6.01698,-1.23565,-1.39939,-9.89995,-2.55806,-2.58657,-13.3824,-4.25208,-4.03444,-16.4318
305,24.0,21.3333,0.5,-0.0227674,-0.0416741,-2.31533,-0.384594,-0.481294,-5.82534,-1.27913,-1.36331,-9.57457,-2.63453,-2.55488,-12.9236,-4.37102,-4.01443,-15.8453
307,24.0,24.0,0.5,-0.0297575,-0.04288,-2.19056,-0.413383,-0.495407,-5.52942,-1.34313,-1.40694,-9.09046,-2.74694,-2.64453,-12.2511,-4.54442,-4.16473,-14.9937
309,24.0,26.6667,0.5,-0.0353873,-0.042817,-2.05409,-0.441247,-0.507227,-5.2207,-1.41017,-1.44954,-8.57814,-2.86964,-2.73863,-11.527,-4.73851,-4.32948,-14.0653
311,24.0,29.3333,0.5,-0.0389747,-0.0437816,-1.90908,-0.464249,-0.520903,-4.90833,-1.47101,-1.49594,-8.05651,-2.98752,-2.84171,-10.7794,-4.93173,-4.51204,-13.0969
313,24.0,32.0,0.5,-0.0433999,-0.0467478,-1.75326,-0.487487,-0.538877,-4.58857,-1.53162,-1.54984,-7.5259,-3.1069,-2.95788,-10.0149,-5.13002,-4.71552,-12.1028
315,24.0,34.6667,0.5,-0.0447816,-0.0509605,-1.58027,-0.504577,-0.56059,-4.24397,-1.58371,-1.6125,-6.96084,-3.21866,-3.09186,-9.20174,-5.32434,-4.94949,-11.0465
