node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5788,23.1111,30.2222,0.5,0.0657604,-0.0570588,-0.246258,-0.125201,-0.517782,-0.850196,-0.909281,-1.64639,-2.13711,-2.15906,-3.26678,-3.38795,-3.72855,-5.24948,-4.47479
5797,22.2222,33.7778,0.5,0.0505391,-0.0592634,0.0694029,-0.179089,-0.559362,-0.199848,-1.04126,-1.78087,-1.11357,-2.39131,-3.5278,-2.0356,-4.07257,-5.65908,-2.83839
5798,22.2222,32.8889,0.5,0.0527121,-0.0609106,0.0028765,-0.169673,-0.556356,-0.342717,-1.01545,-1.76116,-1.35293,-2.34326,-3.48281,-2.36354,-3.99886,-5.58286,-3.24483
5799,23.1111,33.7778,0.5,0.054815,-0.0559303,0.0672902,-0.170107,-0.548445,-0.190942,-1.0283,-1.76264,-1.06858,-2.37583,-3.50308,-1.95501,-4.05547,-5.62738,-2.72722
5800,23.1111,32.8889,0.5,0.0578925,-0.0575139,0.00295289,-0.158859,-0.545385,-0.330972,-0.999842,-1.74296,-1.305,-2.32441,-3.45835,-2.27953,-3.97776,-5.55185,-3.12945
5809,22.2222,36.4444,0.5,0.0430901,-0.0498863,0.208519,-0.206567,-0.552071,0.120299,-1.11113,-1.80459,-0.532921,-2.52028,-3.6065,-1.20555,-4.27208,-5.8117,-1.77932
5810,22.2222,35.5556,0.5,0.0456971,-0.05362,0.172344,-0.197559,-0.556882,0.0321681,-1.0892,-1.8022,-0.702338,-2.48006,-3.58938,-1.45457,-4.20957,-5.77353,-2.10282
5811,23.1111,36.4444,0.5,0.0477724,-0.0471036,0.202704,-0.197261,-0.542216,0.125139,-1.09784,-1.78775,-0.491729,-2.50403,-3.58293,-1.13015,-4.25331,-5.77998,-1.67608
5812,23.1111,35.5556,0.5,0.0497591,-0.0506632,0.167318,-0.189238,-0.546671,0.0376643,-1.07722,-1.78487,-0.660693,-2.46558,-3.5654,-1.37827,-4.19322,-5.74182,-1.99773
5821,22.2222,39.1111,0.5,0.0371953,-0.0367686,0.251499,-0.228003,-0.527388,0.260978,-1.16086,-1.7826,-0.195235,-2.61209,-3.60358,-0.667169,-4.41853,-5.8432,-1.04655
5822,22.2222,38.2222,0.5,0.0389339,-0.0413114,0.248719,-0.221511,-0.536986,0.236208,-1.14661,-1.79447,-0.276427,-2.58598,-3.6136,-0.807028,-4.37636,-5.84723,-1.24419
5823,23.1111,39.1111,0.5,0.0410972,-0.0341543,0.245408,-0.22225,-0.518068,0.267141,-1.15513,-1.76674,-0.152025,-2.6074,-3.58103,-0.591971,-4.4149,-5.81164,-0.948275
